amie,nombre_ie,tipo,sostenimiento,provincia,canton,parroquia,lat,lon
11H00531,ESCUELA DE EDUCACIÓN BÁSICA 27 DE OCTUBRE,MATRIZ,FISCAL,LOJA,CALVAS,CHILE,-4.228253234,-79.58765094
11H00529,ESCUELA DE EDUCACIÓN BÁSICA CRISTÓBAL COLÓN,MATRIZ,FISCAL,LOJA,CALVAS,CHILE,-4.328328534,-79.63283355
11H00528,ESCUELA DE EDUCACION BASICA DR LORENZO IMAICELA,MATRIZ,FISCAL,LOJA,CALVAS,CHILE,-4.335682485,-79.60872489
11H00526,ESCUELA DE EDUCACION BASICA GRAN COLOMBIA,MATRIZ,FISCAL,LOJA,CALVAS,CHILE,-4.270387754,-79.60292787
11H00525,ESCUELA DE EDUCACION BASICA GASPAR DE VILLARROEL,MATRIZ,FISCAL,LOJA,CALVAS,CHILE,-4.294535994,-79.59753971
11H00521,ESCUELA DE EDUCACION BASICA RUBEN DARIO,MATRIZ,FISCAL,LOJA,CALVAS,CARIAMANGA,-4.3882332,-79.60535851
11H00520,ESCUELA DE EDUCACIÓN BÁSICA SAN ANTONIO,MATRIZ,FISCOMISIONAL,LOJA,CALVAS,CARIAMANGA,-4.414060767,-79.60932036
11H00517,ESCUELA DE EDUCACION BASICA CIUDAD DE TOKIO,MATRIZ,FISCAL,LOJA,CALVAS,CHILE,-4.312258786,-79.57672863
11H00516,UNIDAD EDUCATIVA JENIFFER Y JAELY LUDEÑA JIMÉNEZ,MATRIZ,FISCAL,LOJA,CALVAS,CARIAMANGA,-4.330587505,-79.5586057
11H00514,ESCUELA DE EDUCACION BASICA MARIANO SAMANIEGO,MATRIZ,FISCAL,LOJA,CALVAS,CHILE,-4.334220943,-79.59908342
11H00513,ESCUELA DE EDUCACIÓN BÁSICA SAN PEDRO MARTIR,MATRIZ,FISCOMISIONAL,LOJA,CALVAS,CHILE,-4.321081932,-79.59166789
11H00512,ESCUELA DE EDUCACION BASICA ROSA ELVIRA BURNEO DE A,MATRIZ,FISCAL,LOJA,CALVAS,CHILE,-4.316554225,-79.62663804
11H00511,ESCUELA DE EDUCACION BASICA LUZ RODRIGUEZ DE CORONEL,MATRIZ,FISCAL,LOJA,CALVAS,CHILE,-4.195781432,-79.61086021
11H00509,ESCUELA DE EDUCACIÓN BÁSICA NARCISA DE JESÚS,MATRIZ,FISCAL,LOJA,CALVAS,CHILE,-4.322427854,-79.65141968
11H00506,ESCUELA DE EDUCACIÓN BÁSICA LANTADILLA,MATRIZ,FISCOMISIONAL,LOJA,CALVAS,CHILE,-4.342694649,-79.58014736
11H00505,UNIDAD EDUCATIVA FISCOMISIONAL SANTIAGO FERNANDEZ GARCÍA,MATRIZ,FISCOMISIONAL,LOJA,CALVAS,CARIAMANGA,-4.325454308,-79.55645334
11H00500,UNIDAD EDUCATIVA CARIAMANGA,MATRIZ,FISCAL,LOJA,CALVAS,CARIAMANGA,-4.33343403,-79.5545064
11H00498,ESCUELA DE EDUCACIÓN BÁSICA LUZ DE AMERICA,MATRIZ,FISCAL,LOJA,CALVAS,CARIAMANGA,-4.32638835,-79.553037
11H00496,ESCUELA DE EDUCACION BASICA HERNANDO DE MAGALLANES,MATRIZ,FISCAL,LOJA,CALVAS,CARIAMANGA,-4.252000047,-79.54500059
11H00489,ESCUELA DE EDUCACIÓN BÁSICA AMADA JUMBO - SANTA TERESA,MATRIZ,FISCOMISIONAL,LOJA,CALVAS,CARIAMANGA,-4.29097306,-79.53532525
11H00484,ESCUELA DE EDUCACION BASICA PAULO VI,MATRIZ,FISCOMISIONAL,LOJA,CALVAS,CARIAMANGA,-4.273064855,-79.55757892
11H00483,ESCUELA DE EDUCACIÓN BÁSICA PENINSULA DE SANTA ELENA,MATRIZ,FISCAL,LOJA,CALVAS,CARIAMANGA,-4.434759126,-79.57395012
11H00482,ESCUELA DE EDUCACIÓN BÁSICA PROF. ENRI SALVADOR LOAIZA SOTO,MATRIZ,FISCOMISIONAL,LOJA,CALVAS,CARIAMANGA,-4.385449884,-79.55674755
11H00480,ESCUELA DE EDUCACION BASICA REMIGIO CRESPO TORAL,MATRIZ,FISCAL,LOJA,CALVAS,CARIAMANGA,-4.385080707,-79.57681035
11H00478,ESCUELA DE EDUCACION BASICA LUIS FELIPE CARBO,MATRIZ,FISCAL,LOJA,CALVAS,CARIAMANGA,-4.413675159,-79.5521559
11H00477,UNIDAD EDUCATIVA FISCOMISIONAL ESPECIALIZADA PADRE FRANCO JOSÉ AGUIRRE CORDOVA,MATRIZ,FISCOMISIONAL,LOJA,CALVAS,CARIAMANGA,-4.320353802,-79.55659813
11H00476,ESCUELA DE EDUCACION BASICA SANTIAGO APOSTOL,MATRIZ,FISCOMISIONAL,LOJA,CALVAS,CARIAMANGA,-4.378471718,-79.58104896
11H00473,UNIDAD EDUCATIVA FISCOMISIONAL MARIA AUXILIADORA,MATRIZ,FISCOMISIONAL,LOJA,CALVAS,CARIAMANGA,-4.327518072,-79.55736839
11H00471,UNIDAD EDUCATIVA FISCOMISIONAL SANTA JUANA DE ARCO LA SALLE,MATRIZ,FISCOMISIONAL,LOJA,CALVAS,CARIAMANGA,-4.325588969,-79.55593054
11H00469,ESCUELA DE EDUCACIÓN BÁSICA LUIS ALFONSO CRESPO CHIRIBOGA,MATRIZ,FISCAL,LOJA,CALVAS,CARIAMANGA,-4.25294106,-79.57882006
11H00468,ESCUELA DE EDUCACIÓN BÁSICA SAN JUAN DE LA CRUZ,MATRIZ,FISCAL,LOJA,CALVAS,CARIAMANGA,-4.411942984,-79.58639243
11H01836,UNIDAD EDUCATIVA FISCOMISIONAL JULIO ERNESTO CELI,MATRIZ,FISCOMISIONAL,LOJA,ESPÍNDOLA,JIMBURA,-4.629895367,-79.46330534
11H01835,UNIDAD EDUCATIVA FISCOMISIONAL MONSEÑOR LUIS ALFONSO CRESPO CHIRIBOGA,MATRIZ,FISCOMISIONAL,LOJA,ESPÍNDOLA,AMALUZA,-4.584908386,-79.42871677
11H01745,ESCUELA DE EDUCACIÓN BÁSICA ISMAEL PEREZ PAZMIÑO,MATRIZ,FISCAL,LOJA,ESPÍNDOLA,AMALUZA,-4.527362698,-79.41203757
11H00926,ESCUELA DE EDUCACIÓN BÁSICA MANABI,MATRIZ,FISCAL,LOJA,ESPÍNDOLA,EL AIRO,-4.467060638,-79.39755039
11H00925,ESCUELA DE EDUCACIÓN BÁSICA LUZ CLARITA SUÁREZ,MATRIZ,FISCAL,LOJA,ESPÍNDOLA,EL AIRO,-4.472328722,-79.40792529
11H00923,UNIDAD EDUCATIVA 2 DE AGOSTO,MATRIZ,FISCAL,LOJA,ESPÍNDOLA,EL AIRO,-4.475043414,-79.38879753
11H00922,ESCUELA DE EDUCACIÓN BÁSICA ANA MARIETA ROJAS GARRIDO,MATRIZ,FISCAL,LOJA,ESPÍNDOLA,EL INGENIO,-4.453057518,-79.3867115
11H00921,ESCUELA DE EDUCACIÓN BÁSICA HERNANDO DE BARAHONA,MATRIZ,FISCAL,LOJA,ESPÍNDOLA,EL AIRO,-4.477962503,-79.3907012
11H00920,ESCUELA DE EDUCACION BÁSICA 29 DE ABRIL,MATRIZ,FISCAL,LOJA,ESPÍNDOLA,EL AIRO,-4.457861182,-79.40972225
11H00918,ESCUELA DE EDUCACIÓN BÁSICA SANTA ROSA,MATRIZ,FISCOMISIONAL,LOJA,ESPÍNDOLA,EL AIRO,-4.469083305,-79.40727778
11H00917,COLEGIO DE BACHILLERATO GABRIEL GARCÍA MORENO,MATRIZ,FISCOMISIONAL,LOJA,ESPÍNDOLA,EL INGENIO,-4.414271197,-79.43540085
11H00916,ESCUELA DE EDUCACIÓN BÁSICA ISABEL GARCÍA TORRES,MATRIZ,FISCAL,LOJA,ESPÍNDOLA,27 DE ABRIL,-4.437765078,-79.42731547
11H00914,ESCUELA DE EDUCACIÓN BÁSICA NICOLAS MAQUIAVELO,MATRIZ,FISCAL,LOJA,ESPÍNDOLA,EL INGENIO,-4.417299043,-79.41101647
11H00913,ESCUELA DE EDUCACIÓN BÁSICA 24 DE OCTUBRE,MATRIZ,FISCAL,LOJA,ESPÍNDOLA,EL INGENIO,-4.428724616,-79.41483968
11H00912,ESCUELA DE EDUCACIÓN BÁSICA DRA. GUADALUPE LARRIVA GONZÁLEZ,MATRIZ,FISCAL,LOJA,ESPÍNDOLA,EL INGENIO,-4.415859017,-79.43410513
11H00911,ESCUELA DE EDUCACIÓN BÁSICA AUGUSTO ARIAS,MATRIZ,FISCAL,LOJA,ESPÍNDOLA,EL INGENIO,-4.431878865,-79.39334131
11H00910,ESCUELA DE EDUCACIÓN BÁSICA DR JAVIER VALDIVIESO,MATRIZ,FISCAL,LOJA,ESPÍNDOLA,EL INGENIO,-4.412519588,-79.42715296
11H00908,ESCUELA DE EDUCACIÓN BÁSICA PROF ANGELICA TORRES RIOS,MATRIZ,FISCAL,LOJA,ESPÍNDOLA,27 DE ABRIL,-4.449936675,-79.4469911
11H00907,ESCUELA DE EDUCACIÓN BÁSICA ANTONIO FIDEL GARCIA TORRES,MATRIZ,FISCAL,LOJA,ESPÍNDOLA,27 DE ABRIL,-4.438442789,-79.45551441
11H00906,ESCUELA DE EDUCACION BASICA HERMANO JUAN NEPOMUCENO,MATRIZ,FISCAL,LOJA,ESPÍNDOLA,27 DE ABRIL,-4.453941894,-79.47378007
11H00905,ESCUELA DE EDUCACIÓN BÁSICA LIC. JAIME BOLÍVAR VALAREZO OCAMPO,MATRIZ,FISCAL,LOJA,ESPÍNDOLA,27 DE ABRIL,-4.462133759,-79.43011819
11H00904,ESCUELA DE EDUCACIÓN BÁSICA JUAN JOSÉ PEÑA,MATRIZ,FISCAL,LOJA,ESPÍNDOLA,27 DE ABRIL,-4.441722298,-79.47963897
11H00902,ESCUELA DE EDUCACIÓN BÁSICA AZOGUES,MATRIZ,FISCAL,LOJA,ESPÍNDOLA,27 DE ABRIL,-4.443426005,-79.45804994
11H00901,ESCUELA DE EDUCACIÓN BÁSICA CARLOS MARÍA DE LA TORRE,MATRIZ,FISCAL,LOJA,ESPÍNDOLA,27 DE ABRIL,-4.454311887,-79.43271412
11H00900,UNIDAD EDUCATIVA ECUADOR,MATRIZ,FISCAL,LOJA,ESPÍNDOLA,27 DE ABRIL,-4.441784043,-79.45708879
11H00899,ESCUELA DE EDUCACIÓN BÁSICA RIOBAMBA,MATRIZ,FISCAL,LOJA,ESPÍNDOLA,SANTA TERESITA,-4.57102556,-79.40908804
11H00896,ESCUELA DE EDUCACIÓN BÁSICA JOSE MIGUEL CARRION,MATRIZ,FISCAL,LOJA,ESPÍNDOLA,SANTA TERESITA,-4.496333383,-79.39322227
11H00895,ESCUELA DE EDUCACIÓN BÁSICA DIEZ DE AGOSTO,MATRIZ,FISCOMISIONAL,LOJA,ESPÍNDOLA,SANTA TERESITA,-4.519194408,-79.39838892
11H00894,ESCUELA DE EDUCACIÓN BÁSICA CENTINELA DE LA PATRIA,MATRIZ,FISCAL,LOJA,ESPÍNDOLA,SANTA TERESITA,-4.531072074,-79.3996589
11H00893,ESCUELA DE EDUCACIÓN BÁSICA LIBIA MERCHAN,MATRIZ,FISCAL,LOJA,ESPÍNDOLA,SANTA TERESITA,-4.521173776,-79.39740083
11H00892,UNIDAD EDUCATIVA COTOPAXI,MATRIZ,FISCAL,LOJA,ESPÍNDOLA,SANTA TERESITA,-4.545566558,-79.41519263
11H00890,ESCUELA DE EDUCACIÓN BÁSICA LUIS BENJAMIN GUARNIZO,MATRIZ,FISCAL,LOJA,ESPÍNDOLA,SANTA TERESITA,-4.542104578,-79.39861191
11H00889,UNIDAD EDUCATIVA DR. HUGO GUILLERMO GONZÁLEZ,MATRIZ,FISCAL,LOJA,ESPÍNDOLA,AMALUZA,-4.502146391,-79.40543522
11H00887,ESCUELA DE EDUCACIÓN BÁSICA MONS. JOSE IGNACIO CHECA,MATRIZ,FISCAL,LOJA,ESPÍNDOLA,JIMBURA,-4.582343998,-79.48109204
11H00886,ESCUELA DE EDUCACIÓN BÁSICA DIEZ DE OCTUBRE,MATRIZ,FISCAL,LOJA,ESPÍNDOLA,JIMBURA,-4.618262202,-79.45117875
11H00884,ESCUELA DE EDUCACIÓN BÁSICA 26 DE SEPTIEMBRE,MATRIZ,FISCAL,LOJA,ESPÍNDOLA,JIMBURA,-4.650454738,-79.45999383
11H00883,ESCUELA DE EDUCACIÓN BÁSICA ECUADOR,MATRIZ,FISCAL,LOJA,ESPÍNDOLA,JIMBURA,-4.60993894,-79.47637276
11H00882,ESCUELA DE EDUCACIÓN BÁSICA DIEGO VACA DE VEGA,MATRIZ,FISCAL,LOJA,ESPÍNDOLA,JIMBURA,-4.631558919,-79.47613299
11H00881,ESCUELA DE EDUCACIÓN BÁSICA DR. GONZALO CORDOVA GALARZA,MATRIZ,FISCAL,LOJA,ESPÍNDOLA,JIMBURA,-4.599423158,-79.48721304
11H00880,ESCUELA DE EDUCACIÓN BÁSICA DR JOSÉ LUIS TAMAYO,MATRIZ,FISCAL,LOJA,ESPÍNDOLA,JIMBURA,-4.607459057,-79.46596563
11H00879,ESCUELA DE EDUCACIÓN BÁSICA CARLOS MANTILLA JACOME,MATRIZ,FISCAL,LOJA,ESPÍNDOLA,JIMBURA,-4.6392785,-79.45170617
11H00878,ESCUELA DE EDUCACIÓN BÁSICA MONS. JOSE MARIA MACIAS,MATRIZ,FISCAL,LOJA,ESPÍNDOLA,JIMBURA,-4.600679966,-79.4506915
11H00877,ESCUELA DE EDUCACIÓN BÁSICA BERNARDO VALDIVIESO,MATRIZ,FISCAL,LOJA,ESPÍNDOLA,BELLAVISTA,-4.52895726,-79.45851661
11H00876,ESCUELA DE EDUCACIÓN BÁSICA JOSÉ JOAQUÍN PALACIOS,MATRIZ,FISCAL,LOJA,ESPÍNDOLA,BELLAVISTA,-4.54525966,-79.47575602
11H00875,UNIDAD EDUCATIVA JOSÉ MARÍA RIOFRÍO,MATRIZ,FISCAL,LOJA,ESPÍNDOLA,BELLAVISTA,-4.565052812,-79.45654304
11H00874,UNIDAD EDUCATIVA CABO CASTILLO,MATRIZ,FISCAL,LOJA,ESPÍNDOLA,BELLAVISTA,-4.50279267,-79.46615185
11H00873,ESCUELA DE EDUCACIÓN BÁSICA RENATO DESCARTES,MATRIZ,FISCAL,LOJA,ESPÍNDOLA,BELLAVISTA,-4.540319677,-79.44344319
11H00872,ESCUELA DE EDUCACION BASICA 21 DE NOVIEMBRE,MATRIZ,FISCAL,LOJA,ESPÍNDOLA,BELLAVISTA,-4.553539539,-79.42860295
11H00870,ESCUELA DE EDUCACIÓN BÁSICA MELVA VICENTA ONTANEDA GARCÍA,MATRIZ,FISCAL,LOJA,ESPÍNDOLA,BELLAVISTA,-4.572314533,-79.46824746
11H00869,ESCUELA DE EDUCACIÓN BÁSICA CRISTOBAL PADILLA COX,MATRIZ,FISCAL,LOJA,ESPÍNDOLA,BELLAVISTA,-4.49018467,-79.48659567
11H00865,ESCUELA DE EDUCACIÓN BÁSICA CELIANO AVILA PENA,MATRIZ,FISCAL,LOJA,ESPÍNDOLA,BELLAVISTA,-4.576248016,-79.44344355
11H00861,UNIDAD EDUCATIVA ROSA HERLINDA GARCÍA DE GARCÍA,MATRIZ,FISCAL,LOJA,ESPÍNDOLA,AMALUZA,-4.57999983,-79.42838539
11H00860,ESCUELA DE EDUCACIÓN BÁSICA MAINAS,MATRIZ,FISCAL,LOJA,ESPÍNDOLA,AMALUZA,-4.585778387,-79.41193162
11H00859,ESCUELA DE EDUCACION BASICA ASUNCION,MATRIZ,FISCAL,LOJA,ESPÍNDOLA,AMALUZA,-4.597755027,-79.41010514
11H00858,ESCUELA DE EDUCACIÓN BÁSICA JUAN LEON MERA,MATRIZ,FISCAL,LOJA,ESPÍNDOLA,27 DE ABRIL,-4.471666726,-79.44200001
11H00855,UNIDAD EDUCATIVA ZAMORA DE LOS ALCALDES,MATRIZ,FISCAL,LOJA,ESPÍNDOLA,AMALUZA,-4.493381191,-79.42517902
11H00851,UNIDAD EDUCATIVA TIOPAMBA,MATRIZ,FISCAL,LOJA,ESPÍNDOLA,AMALUZA,-4.540082687,-79.42525912
11H00847,ESCUELA DE EDUCACIÓN BÁSICA JOSE ANTONIO AVILA JIMÉNEZ,MATRIZ,FISCAL,LOJA,ESPÍNDOLA,AMALUZA,-4.603845045,-79.41270039
11H00845,ESCUELA DE EDUCACIÓN BÁSICA MONS JOSE MARIA HARRIS MORALES,MATRIZ,FISCAL,LOJA,ESPÍNDOLA,AMALUZA,-4.609567952,-79.41608532
11H02034,UNIDAD EDUCATIVA DEL MILENIO CELICA,MATRIZ,FISCAL,LOJA,CELICA,CELICA,-4.114991956,-79.95503578
11H01977,UNIDAD EDUCATIVA FISCOMISIONAL PCEI HNO. ÁNGEL PASTRANA CORRAL,EXTENSIÓN,FISCOMISIONAL,LOJA,PINDAL,PINDAL,-4.113100904,-80.10774263
11H01977,UNIDAD EDUCATIVA FISCOMISIONAL PCEI HNO. ÁNGEL PASTRANA CORRAL,EXTENSIÓN,FISCOMISIONAL,LOJA,PUYANGO,ALAMOR,-4.021581689,-80.02200011
11H01977,UNIDAD EDUCATIVA FISCOMISIONAL PCEI HNO. ÁNGEL PASTRANA CORRAL,EXTENSIÓN,FISCOMISIONAL,LOJA,CELICA,CELICA,-4.105263849,-79.95316222
11H01819,ESCUELA DE EDUCACIÓN BÁSICA CORDILLERA DE NAMBIJA,MATRIZ,FISCAL,LOJA,CELICA,CELICA,-4.177852496,-79.94340265
11H01811,ESCUELA DE EDUCACIÓN BÁSICA GUILLERMO GRANDA,MATRIZ,FISCAL,LOJA,CELICA,CRUZPAMBA,-4.17654924,-80.03871111
11H01804,ESCUELA DE EDUCACIÓN BÁSICA JUAN CARLOS MANZANILLAS SARANGO,MATRIZ,FISCAL,LOJA,CELICA,PÓZUL,-4.136375494,-80.08147263
11H01759,ESCUELA DE EDUCACIÓN BÁSICA FERNANDO ARTIEDA MIRANDA,MATRIZ,FISCAL,LOJA,PINDAL,MILAGROS,-4.123448991,-80.1660574
11H01678,ESCUELA DE EDUCACIÓN BÁSICA NARCISA DE JESUS MARTILLO MORAN,MATRIZ,FISCAL,LOJA,PINDAL,MILAGROS,-4.079722288,-80.14719453
11H01676,ESCUELA DE EDUCACION BASICA MAURO BUSTAMANTE,MATRIZ,FISCAL,LOJA,PINDAL,12 DE DICIEMBRE,-4.066305581,-80.10555558
11H01675,COLEGIO DE BACHILLERATO DR CLOTARIO PAZ PALADINES,MATRIZ,FISCAL,LOJA,PINDAL,12 DE DICIEMBRE,-4.071116538,-80.09053916
11H01674,ESCUELA DE EDUCACIÓN BÁSICA SOLDADO VICTOR EFREN PILCO,MATRIZ,FISCAL,LOJA,PINDAL,12 DE DICIEMBRE,-4.043972284,-80.10847223
11H01673,ESCUELA DE EDUCACION BASICA DOLORES SUCRE,MATRIZ,FISCAL,LOJA,PINDAL,12 DE DICIEMBRE,-4.053888916,-80.11680563
11H01672,ESCUELA DE EDUCACIÓN BÁSICA FRAY JODOCO RICKE,MATRIZ,FISCAL,LOJA,PINDAL,12 DE DICIEMBRE,-4.045222223,-80.12236115
11H01671,ESCUELA DE EDUCACIÓN BÁSICA MONTECRISTI,MATRIZ,FISCAL,LOJA,PINDAL,12 DE DICIEMBRE,-4.045250061,-80.13375003
11H01670,ESCUELA DE EDUCACION BASICA ANTONIO NEUMANE,MATRIZ,FISCAL,LOJA,PINDAL,12 DE DICIEMBRE,-4.063638914,-80.13791667
11H01669,ESCUELA DE EDUCACIÓN BÁSICA ROSA ELENA TRANSITO AMAGUAÑA,MATRIZ,FISCAL,LOJA,PINDAL,12 DE DICIEMBRE,-4.036027793,-80.12336118
11H01668,ESCUELA DE EDUCACIÓN BÁSICA SEGUNDO CUEVA CELI,MATRIZ,FISCAL,LOJA,PINDAL,12 DE DICIEMBRE,-4.071222294,-80.06672226
11H01667,ESCUELA DE EDUCACION BASICA JUAN PIO MONTUFAR,MATRIZ,FISCAL,LOJA,PINDAL,12 DE DICIEMBRE,-4.073250021,-80.0851667
11H01666,UNIDAD EDUCATIVA RAMÓN RIOFRIO BUSTAMANTE,MATRIZ,FISCAL,LOJA,PINDAL,CHAQUINAL,-4.046444521,-80.03658341
11H01664,ESCUELA DE EDUCACIÓN BÁSICA SOLDADO VICENTE ARNULFO ROSERO PALACIOS,MATRIZ,FISCAL,LOJA,PINDAL,CHAQUINAL,-4.055333345,-80.04877779
11H01663,ESCUELA DE EDUCACION BASICA MANUEL ELICIO FLOR,MATRIZ,FISCAL,LOJA,PINDAL,CHAQUINAL,-4.060892984,-80.05278875
11H01662,ESCUELA DE EDUCACIÓN BÁSICA NATIVIDAD PARRALES,MATRIZ,FISCAL,LOJA,PINDAL,CHAQUINAL,-4.066777842,-80.04647229
11H01661,ESCUELA DE EDUCACIÓN BÁSICA LUZ ANGELICA MARTINEZ,MATRIZ,FISCAL,LOJA,PINDAL,CHAQUINAL,-4.051916702,-80.01266668
11H01660,ESCUELA DE EDUCACIÓN BÁSICA CIUDAD DE PINDAL,MATRIZ,FISCAL,LOJA,PINDAL,CHAQUINAL,-4.049833375,-80.02686115
11H01659,ESCUELA DE EDUCACIÓN BÁSICA ABRAHAM LINCOLN,MATRIZ,FISCAL,LOJA,PINDAL,CHAQUINAL,-4.054138893,-80.0629445
11H01658,ESCUELA DE EDUCACIÓN BÁSICA ALFREDO PEREZ GUERRERO,MATRIZ,FISCAL,LOJA,PINDAL,PINDAL,-4.1077345,-80.13304497
11H01657,ESCUELA DE EDUCACIÓN BÁSICA OLGA MARINA GONZALEZ GRANDA,MATRIZ,FISCAL,LOJA,PINDAL,MILAGROS,-4.077833365,-80.20291672
11H01656,ESCUELA DE EDUCACIÓN BÁSICA LUIS MIGUEL JIMENEZ OCHOA,MATRIZ,FISCAL,LOJA,PINDAL,MILAGROS,-4.104638937,-80.17411115
11H01655,ESCUELA DE EDUCACIÓN BÁSICA SIMON ROJAS,MATRIZ,FISCAL,LOJA,PINDAL,MILAGROS,-4.092250037,-80.19138894
11H01654,ESCUELA DE EDUCACIÓN BÁSICA CORDILLERA DE LOS ANDES,MATRIZ,FISCAL,LOJA,PINDAL,MILAGROS,-4.136250021,-80.18516663
11H01653,ESCUELA DE EDUCACIÓN BÁSICA ROSALIA VACA DE VARGAS,MATRIZ,FISCAL,LOJA,PINDAL,MILAGROS,-4.165220972,-80.1636619
11H01651,ESCUELA DE EDUCACIÓN BÁSICA JORGE ISAAC ESPINOZA,MATRIZ,FISCAL,LOJA,PINDAL,MILAGROS,-4.144666724,-80.16252785
11H01649,"ESCUELA DE EDUCACIÓN BÁSICA ""JAMBELÍ""",MATRIZ,FISCAL,LOJA,PINDAL,MILAGROS,-4.12122227,-80.16555558
11H01647,ESCUELA DE EDUCACIÓN BÁSICA MANUEL EUDOLIO GRANDA,MATRIZ,FISCAL,LOJA,PINDAL,MILAGROS,-4.055500034,-80.18672225
11H01646,ESCUELA DE EDUCACIÓN BÁSICA JOSÉ RODRIGUEZ DE LA BANDERA,MATRIZ,FISCAL,LOJA,PINDAL,MILAGROS,-4.101666696,-80.18605557
11H01645,ESCUELA DE EDUCACIÓN BÁSICA CIUDAD DE ROMA,MATRIZ,FISCAL,LOJA,PINDAL,MILAGROS,-4.08005563,-80.19227787
11H01644,ESCUELA DE EDUCACIÓN BÁSICA ELENA DE TROYA,MATRIZ,FISCAL,LOJA,PINDAL,MILAGROS,-4.042000051,-80.16663897
11H01643,ESCUELA DE EDUCACIÓN BÁSICA CAPITAN ELIA LIUT,MATRIZ,FISCAL,LOJA,PINDAL,MILAGROS,-4.089252847,-80.18639684
11H01642,ESCUELA DE EDUCACIÓN BÁSICA MARCO SEGUNDO ESPINOZA PINDAY,MATRIZ,FISCAL,LOJA,PINDAL,PINDAL,-4.146388948,-80.13905557
11H01641,ESCUELA DE EDUCACIÓN BÁSICA SUA,MATRIZ,FISCAL,LOJA,PINDAL,MILAGROS,-4.069872961,-80.18698883
11H01640,ESCUELA DE EDUCACIÓN BÁSICA RAMÓN PINTO GUZMAN,MATRIZ,FISCAL,LOJA,PINDAL,PINDAL,-4.098998982,-80.09071181
11H01639,ESCUELA DE EDUCACIÓN BÁSICA VICTOR MIGUEL MONCAYO PALACIOS,MATRIZ,FISCAL,LOJA,PINDAL,MILAGROS,-4.090611152,-80.14313891
11H01638,ESCUELA DE EDUCACIÓN BÁSICA AMABLE GUILLERMO AYORA BERNAL,MATRIZ,FISCAL,LOJA,PINDAL,MILAGROS,-4.087112425,-80.18491384
11H01636,UNIDAD EDUCATIVA PINDAL,MATRIZ,FISCAL,LOJA,PINDAL,PINDAL,-4.116543539,-80.10492951
11H01634,CENTRO DE EDUCACIÓN INICIAL MARÍA ANGÉLICA IDROVO,MATRIZ,FISCAL,LOJA,PINDAL,PINDAL,-4.121637457,-80.10203434
11H01633,ESCUELA DE EDUCACIÓN BÁSICA SUBTENIENTE ANGEL RAUL RAMIREZ SANDOYA,MATRIZ,FISCAL,LOJA,PINDAL,MILAGROS,-4.087916736,-80.18530563
11H01632,UNIDAD EDUCATIVA EDUARDO HANNER,MATRIZ,FISCAL,LOJA,PINDAL,MILAGROS,-4.111222266,-80.15241673
11H01630,ESCUELA DE EDUCACIÓN BÁSICA LUIS URDANETA,MATRIZ,FISCAL,LOJA,PINDAL,PINDAL,-4.117035488,-80.10939451
11H01629,ESCUELA DE EDUCACIÓN BÁSICA LIC. ELVIA MACRINA CAMACHO CHERREZ,MATRIZ,FISCAL,LOJA,PINDAL,MILAGROS,-4.092172607,-80.16559638
11H01628,ESCUELA DE EDUCACIÓN BÁSICA JOSÉ MARÍA URBINA,MATRIZ,FISCAL,LOJA,PINDAL,PINDAL,-4.136944494,-80.0933334
11H01627,ESCUELA DE EDUCACIÓN BÁSICA SR LUIS FELIPE REQUENES,MATRIZ,FISCAL,LOJA,PINDAL,PINDAL,-4.142027844,-80.14261114
11H01625,ESCUELA DE EDUCACIÓN BÁSICA ZOILA RENDÓN DE MOSQUERA,MATRIZ,FISCAL,LOJA,PINDAL,PINDAL,-4.11206048,-80.10590655
11H01624,ESCUELA DE EDUCACIÓN BÁSICA ANGEL SALVADOR VALAREZO REYES,MATRIZ,FISCAL,LOJA,PINDAL,MILAGROS,-4.124444522,-80.18594453
11H01552,UNIDAD EDUCATIVA LAZARO CARDENAS,MATRIZ,FISCAL,LOJA,CELICA,SABANILLA,-4.269373521,-80.12312733
11H01370,ESCUELA DE EDUCACIÓN BÁSICA SANTIAGO RAMON Y CAJAL,MATRIZ,FISCAL,LOJA,PUYANGO,VICENTINO,-3.964000019,-79.94455555
11H01369,ESCUELA DE EDUCACIÓN BÁSICA REPUBLICA DE NICARAGUA,MATRIZ,FISCAL,LOJA,PUYANGO,VICENTINO,-3.954916686,-79.96200005
11H01368,ESCUELA DE EDUCACION BASICA 8 DE SEPTIEMBRE,MATRIZ,FISCAL,LOJA,PUYANGO,VICENTINO,-4.003388975,-79.91513896
11H01366,ESCUELA DE EDUCACION BASICA CAMILO BUENAVENTURA PINZA,MATRIZ,FISCAL,LOJA,PUYANGO,VICENTINO,-3.974944431,-79.90672218
11H01365,ESCUELA DE EDUCACIÓN BÁSICA RIO MATAJE,MATRIZ,FISCAL,LOJA,PUYANGO,VICENTINO,-3.970046052,-79.95102585
11H01364,ESCUELA DE EDUCACIÓN BÁSICA ANGEL MINOS GRANDA,MATRIZ,FISCAL,LOJA,PUYANGO,VICENTINO,-3.982761465,-79.9544159
11H01363,ESCUELA DE EDUCACIÓN BÁSICA FLORA OCHOA LUDEÑA,MATRIZ,FISCAL,LOJA,PUYANGO,VICENTINO,-3.9793175,-79.93613491
